order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds,courier_phone,courier_name,package_weight
1356526,29,Shanghai,121,121.4063,31.26095,14830,1,2026/5/1 11:02,2026/5/1 11:02,121.40018,31.25095,2026/5/1 12:02,2026/5/1 12:02,121.4064,31.26061,501,13883083770,王杰,5.0
2410156,29,Shanghai,2147,121.40638,31.26105,14830,1,2026/5/2 11:14,2026/5/2 11:14,121.40015,31.25094,2026/5/2 13:05,2026/5/2 13:05,121.40523,31.26039,502,13843334072,张军,1.89
3840965,29,Shanghai,2147,121.40625,31.26103,14830,1,2026/5/5 9:09,2026/5/5 9:09,121.40014,31.25104,2026/5/5 11:48,2026/5/5 11:48,121.39995,31.25116,505,13843334072,张军,0.66
1073416,29,Shanghai,494,121.40692,31.24436,15040,1,2026/5/7 10:15,2026/5/7 10:15,121.40012,31.25097,2026/5/7 10:55,2026/5/7 10:55,121.39997,31.25089,507,13845899156,赵平,2.21
2640098,29,Shanghai,494,121.40867,31.2432,15040,1,2026/5/7 11:04,2026/5/7 11:04,121.40019,31.25107,2026/5/7 12:51,2026/5/7 12:51,121.40754,31.24288,507,13845899156,赵平,12.8
4192702,29,Shanghai,494,121.40863,31.24354,15040,1,2026/5/7 11:04,2026/5/7 11:04,121.40017,31.25093,2026/5/7 12:30,2026/5/7 12:30,121.40753,31.24289,507,13845899156,赵平,13.49
1773175,29,Shanghai,494,121.40604,31.24338,15040,1,2026/5/7 13:02,2026/5/7 13:02,121.40014,31.25091,2026/5/7 13:29,2026/5/7 13:29,121.40752,31.24271,507,13845899156,赵平,0.82
451584,29,Shanghai,494,121.40789,31.2428,15040,1,2026/5/7 11:00,2026/5/7 11:00,121.4001,31.25108,2026/5/7 12:06,2026/5/7 12:06,121.4075,31.24274,507,13845899156,赵平,5.4
1193240,29,Shanghai,494,121.40494,31.24464,15040,1,2026/5/7 13:02,2026/5/7 13:02,121.40008,31.25104,2026/5/7 13:48,2026/5/7 13:48,121.40491,31.2447,507,13845899156,赵平,11.41
716,29,Shanghai,494,121.40856,31.24353,15040,1,2026/5/7 11:02,2026/5/7 11:02,121.40016,31.25097,2026/5/7 12:20,2026/5/7 12:20,121.40754,31.24287,507,13845899156,赵平,1.24
2463064,29,Shanghai,4408,121.40483,31.24465,15040,1,2026/5/7 12:08,2026/5/7 12:08,121.40001,31.25103,2026/5/7 12:17,2026/5/7 12:17,121.40469,31.24479,507,13858971894,林浩,2.21
2378413,29,Shanghai,4786,121.40765,31.24219,15040,1,2026/5/7 12:07,2026/5/7 12:07,121.40011,31.25095,2026/5/7 13:22,2026/5/7 13:22,121.39986,31.25123,507,13849847492,孙洋,3.19
2734479,29,Shanghai,4786,121.4071,31.24373,15040,1,2026/5/4 14:45,2026/5/4 14:45,121.40017,31.25107,2026/5/4 15:34,2026/5/4 15:34,121.40007,31.25138,504,13849847492,孙洋,7.73
4125992,29,Shanghai,4786,121.40774,31.24481,15040,1,2026/5/15 13:41,2026/5/15 13:41,121.40007,31.25102,2026/5/15 15:09,2026/5/15 15:09,121.40761,31.24281,515,13849847492,孙洋,5.8
1214575,29,Shanghai,4786,121.40475,31.24285,15040,1,2026/5/6 14:01,2026/5/6 14:01,121.40016,31.25093,2026/5/6 14:44,2026/5/6 14:44,121.38926,31.23498,506,13849847492,孙洋,6.67
2186918,29,Shanghai,4786,121.40593,31.24316,15040,1,2026/5/15 11:28,2026/5/15 11:28,121.4001,31.251,2026/5/15 12:08,2026/5/15 12:08,121.39993,31.2509,515,13849847492,孙洋,11.2
1554554,29,Shanghai,4256,121.39211,31.24651,15550,1,2026/5/3 15:01,2026/5/3 15:01,121.40016,31.25105,2026/5/3 15:06,2026/5/3 15:06,121.39255,31.24748,503,13878596449,赵斌,8.77
30753,29,Shanghai,427,121.40528,31.2587,16261,1,2026/5/14 9:59,2026/5/14 9:59,121.40004,31.25106,2026/5/14 14:23,2026/5/14 14:23,121.39977,31.25127,514,13897117809,朱洋,14.89
2551585,29,Shanghai,427,121.40589,31.25869,16261,1,2026/5/12 11:25,2026/5/12 11:25,121.40016,31.25101,2026/5/12 15:45,2026/5/12 15:45,121.40191,31.2577,512,13897117809,朱洋,0.57
2324480,29,Shanghai,4256,121.39942,31.25552,16337,1,2026/5/2 10:21,2026/5/2 10:21,121.40011,31.25109,2026/5/2 11:30,2026/5/2 11:30,121.39993,31.25118,502,13878596449,赵斌,2.23
3068132,29,Shanghai,4786,121.39906,31.25609,16337,1,2026/5/12 14:46,2026/5/12 14:46,121.40015,31.25109,2026/5/12 16:15,2026/5/12 16:15,121.39967,31.2508,512,13849847492,孙洋,1.42
962206,29,Shanghai,2147,121.4159,31.23695,16338,1,2026/5/9 10:16,2026/5/9 10:16,121.4001,31.25106,2026/5/9 10:50,2026/5/9 10:50,121.41593,31.2378,509,13843334072,张军,9.81
1853848,29,Shanghai,3406,121.40462,31.24946,17019,14,2026/5/5 11:35,2026/5/5 11:35,121.40005,31.25096,2026/5/5 14:20,2026/5/5 14:20,121.39986,31.25095,505,13865704731,马伟,1.49
2628297,29,Shanghai,3406,121.40561,31.24859,17319,14,2026/5/7 9:24,2026/5/7 9:24,121.40003,31.25092,2026/5/7 16:14,2026/5/7 16:14,121.39992,31.25092,507,13865704731,马伟,1.54
452296,29,Shanghai,3618,121.4118,31.24085,18818,0,2026/5/11 9:01,2026/5/11 9:01,121.40013,31.25094,2026/5/11 9:36,2026/5/11 9:36,121.39973,31.25086,511,13897110367,徐磊,1.57
2149287,29,Shanghai,3618,121.41191,31.24085,18818,0,2026/5/8 8:59,2026/5/8 8:59,121.40009,31.25102,2026/5/8 9:25,2026/5/8 9:25,121.39987,31.2509,508,13897110367,徐磊,10.43
1877263,29,Shanghai,427,121.40246,31.2547,19371,1,2026/5/4 10:53,2026/5/4 10:53,121.4001,31.251,2026/5/4 12:06,2026/5/4 12:06,121.3995,31.25131,504,13897117809,朱洋,1.67
3929652,29,Shanghai,427,121.40218,31.25432,19371,1,2026/5/4 17:21,2026/5/4 17:21,121.40001,31.25101,2026/5/4 17:49,2026/5/4 17:49,121.40189,31.25766,504,13897117809,朱洋,5.98
861714,29,Shanghai,427,121.40269,31.25483,19371,1,2026/5/5 17:28,2026/5/5 17:28,121.40002,31.25104,2026/5/5 18:30,2026/5/5 18:30,121.39988,31.25112,505,13897117809,朱洋,10.04
373740,29,Shanghai,3475,121.39516,31.25772,19697,1,2026/5/6 15:21,2026/5/6 15:21,121.40012,31.25095,2026/5/6 16:07,2026/5/6 16:07,121.39993,31.2513,506,13887963156,李鹏,10.25
2791023,29,Shanghai,2147,121.40244,31.25792,20077,1,2026/5/2 13:51,2026/5/2 13:51,121.40006,31.25093,2026/5/2 14:21,2026/5/2 14:21,121.40304,31.25959,502,13843334072,张军,6.84
4391355,29,Shanghai,4256,121.40266,31.25797,20077,1,2026/5/14 11:35,2026/5/14 11:35,121.40007,31.25094,2026/5/14 12:29,2026/5/14 12:29,121.4026,31.2576,514,13878596449,赵斌,1.88
3609268,29,Shanghai,3618,121.40473,31.24824,20798,4,2026/5/11 14:43,2026/5/11 14:43,121.40002,31.25098,2026/5/11 14:54,2026/5/11 14:54,121.4054,31.2472,511,13897110367,徐磊,3.36
2197553,29,Shanghai,2147,121.39641,31.24717,21135,1,2026/5/6 19:24,2026/5/6 19:24,121.40016,31.25103,2026/5/6 19:36,2026/5/6 19:36,121.40012,31.25091,506,13843334072,张军,14.9
2449920,29,Shanghai,3618,121.39632,31.24784,21135,1,2026/5/3 13:50,2026/5/3 13:50,121.4001,31.25097,2026/5/3 14:09,2026/5/3 14:09,121.39292,31.23991,503,13897110367,徐磊,14.42
215234,29,Shanghai,3406,121.40209,31.24656,21182,14,2026/5/6 10:57,2026/5/6 10:57,121.40002,31.25101,2026/5/6 17:23,2026/5/6 17:23,121.39747,31.2491,506,13865704731,马伟,0.77
1978358,29,Shanghai,3618,121.41074,31.24274,21452,1,2026/5/8 9:26,2026/5/8 9:26,121.40004,31.25103,2026/5/8 9:51,2026/5/8 9:51,121.40865,31.24691,508,13897110367,徐磊,11.71
1035427,29,Shanghai,3618,121.41097,31.24271,21452,1,2026/5/7 10:26,2026/5/7 10:26,121.40018,31.25098,2026/5/7 10:56,2026/5/7 10:56,121.3998,31.25113,507,13897110367,徐磊,7.39
3495830,29,Shanghai,2147,121.39303,31.2489,21751,1,2026/5/3 13:40,2026/5/3 13:40,121.40005,31.25098,2026/5/3 14:06,2026/5/3 14:06,121.3968,31.24703,503,13843334072,张军,0.3
2527034,29,Shanghai,121,121.39999,31.25091,23465,1,2026/5/15 11:01,2026/5/15 11:01,121.4001,31.25103,2026/5/15 12:56,2026/5/15 12:56,121.39992,31.25087,515,13883083770,王杰,1.26
928577,29,Shanghai,121,121.40268,31.25964,23607,1,2026/5/6 10:59,2026/5/6 10:59,121.40018,31.25103,2026/5/6 12:00,2026/5/6 12:00,121.40256,31.25941,506,13883083770,王杰,14.31
4332478,29,Shanghai,121,121.4024,31.25987,23607,1,2026/5/15 9:13,2026/5/15 9:13,121.40018,31.25096,2026/5/15 10:10,2026/5/15 10:10,121.40497,31.26053,515,13883083770,王杰,9.87
1315114,29,Shanghai,121,121.40248,31.25999,23607,1,2026/5/12 11:47,2026/5/12 11:47,121.40006,31.25099,2026/5/12 18:25,2026/5/12 18:25,121.40066,31.25884,512,13883083770,王杰,0.75
3220111,29,Shanghai,121,121.40261,31.25996,23607,1,2026/5/7 9:30,2026/5/7 9:30,121.40003,31.25107,2026/5/7 10:22,2026/5/7 10:22,121.40415,31.26126,507,13883083770,王杰,2.81
4095363,29,Shanghai,121,121.40223,31.26019,23607,1,2026/5/4 8:24,2026/5/4 8:24,121.40009,31.25102,2026/5/4 15:35,2026/5/4 15:35,121.40413,31.26032,504,13883083770,王杰,4.44
2932671,29,Shanghai,121,121.40248,31.2598,23607,1,2026/5/2 13:28,2026/5/2 13:28,121.40007,31.25099,2026/5/2 16:54,2026/5/2 16:54,121.40264,31.25942,502,13883083770,王杰,5.29
2446332,29,Shanghai,121,121.40242,31.25991,23607,1,2026/5/1 16:02,2026/5/1 16:02,121.40004,31.25105,2026/5/1 16:42,2026/5/1 16:42,121.40566,31.26067,501,13883083770,王杰,4.17
4252682,29,Shanghai,121,121.40246,31.25984,23607,1,2026/5/6 11:00,2026/5/6 11:00,121.40008,31.25105,2026/5/6 12:05,2026/5/6 12:05,121.40255,31.2594,506,13883083770,王杰,0.42
840410,29,Shanghai,4256,121.41222,31.24344,24173,1,2026/5/7 16:39,2026/5/7 16:39,121.40016,31.25105,2026/5/7 16:42,2026/5/7 16:42,121.39976,31.25129,507,13878596449,赵斌,1.02
792412,29,Shanghai,3475,121.39657,31.26045,24312,12,2026/5/15 13:55,2026/5/15 13:55,121.40004,31.25091,2026/5/15 14:17,2026/5/15 14:17,121.3999,31.25077,515,13887963156,李鹏,13.59
1357051,29,Shanghai,4786,121.39656,31.26052,24312,12,2026/5/14 12:06,2026/5/14 12:06,121.40003,31.25102,2026/5/14 12:54,2026/5/14 12:54,121.40832,31.24198,514,13849847492,孙洋,2.61
2908196,29,Shanghai,4786,121.3965,31.26044,24312,12,2026/5/12 13:12,2026/5/12 13:12,121.40018,31.25098,2026/5/12 14:04,2026/5/12 14:04,121.38935,31.23452,512,13849847492,孙洋,14.06
1664683,29,Shanghai,4256,121.39385,31.25182,25070,1,2026/5/3 15:10,2026/5/3 15:10,121.40017,31.25107,2026/5/3 15:16,2026/5/3 15:16,121.39392,31.25108,503,13878596449,赵斌,14.59
1324490,29,Shanghai,121,121.40802,31.2607,25160,1,2026/5/14 8:48,2026/5/14 8:48,121.40018,31.25096,2026/5/14 13:41,2026/5/14 13:41,121.40805,31.26077,514,13883083770,王杰,6.32
3518687,29,Shanghai,121,121.40807,31.26067,25160,1,2026/5/8 7:50,2026/5/8 7:50,121.40019,31.25101,2026/5/8 9:16,2026/5/8 9:16,121.40622,31.26069,508,13883083770,王杰,10.55
4323842,29,Shanghai,121,121.40843,31.26108,25160,1,2026/5/15 11:08,2026/5/15 11:08,121.40003,31.25109,2026/5/15 14:09,2026/5/15 14:09,121.40104,31.25498,515,13883083770,王杰,4.03
2870409,29,Shanghai,121,121.40812,31.26076,25160,1,2026/5/4 8:23,2026/5/4 8:23,121.40016,31.25093,2026/5/4 9:07,2026/5/4 9:07,121.40675,31.26077,504,13883083770,王杰,10.0
1138559,29,Shanghai,121,121.40752,31.26109,25160,1,2026/5/6 12:21,2026/5/6 12:21,121.40009,31.25095,2026/5/6 21:03,2026/5/6 21:03,121.40702,31.26087,506,13883083770,王杰,10.11
602540,29,Shanghai,121,121.40818,31.26076,25160,1,2026/5/1 14:00,2026/5/1 14:00,121.40001,31.25101,2026/5/1 14:43,2026/5/1 14:43,121.40453,31.26048,501,13883083770,王杰,1.4
1956781,29,Shanghai,427,121.4006,31.2574,25310,1,2026/5/15 14:26,2026/5/15 14:26,121.40018,31.25091,2026/5/15 15:21,2026/5/15 15:21,121.40601,31.25832,515,13897117809,朱洋,3.16
2306265,29,Shanghai,4256,121.40108,31.25798,25310,1,2026/5/12 11:42,2026/5/12 11:42,121.40005,31.25097,2026/5/12 12:12,2026/5/12 12:12,121.40121,31.25729,512,13878596449,赵斌,5.92
901743,29,Shanghai,4256,121.39867,31.25696,25419,14,2026/5/2 11:54,2026/5/2 11:54,121.40016,31.25102,2026/5/2 12:53,2026/5/2 12:53,121.39991,31.25113,502,13878596449,赵斌,10.41
1149547,29,Shanghai,4786,121.39722,31.25965,25466,1,2026/5/5 10:08,2026/5/5 10:08,121.40013,31.25105,2026/5/5 10:48,2026/5/5 10:48,121.3998,31.2513,505,13849847492,孙洋,1.81
1252808,29,Shanghai,3618,121.41461,31.24013,25897,1,2026/5/7 8:19,2026/5/7 8:19,121.40012,31.25092,2026/5/7 9:30,2026/5/7 9:30,121.4,31.25096,507,13897110367,徐磊,3.68
352464,29,Shanghai,3618,121.41545,31.24061,25897,1,2026/5/9 11:49,2026/5/9 11:49,121.40006,31.251,2026/5/9 12:18,2026/5/9 12:18,121.39966,31.251,509,13897110367,徐磊,11.04
1055144,29,Shanghai,3618,121.41547,31.24105,25897,1,2026/5/15 9:45,2026/5/15 9:45,121.40007,31.25091,2026/5/15 10:10,2026/5/15 10:10,121.39993,31.25091,515,13897110367,徐磊,11.59
3147899,29,Shanghai,121,121.39962,31.25938,25958,1,2026/5/12 16:07,2026/5/12 16:07,121.40019,31.25096,2026/5/12 17:12,2026/5/12 17:12,121.39987,31.26087,512,13883083770,王杰,14.42
3666716,29,Shanghai,121,121.39988,31.26008,25958,1,2026/5/6 16:22,2026/5/6 16:22,121.40014,31.25094,2026/5/6 16:57,2026/5/6 16:57,121.39971,31.26075,506,13883083770,王杰,10.96
3171882,29,Shanghai,121,121.39974,31.25999,25958,1,2026/5/2 9:20,2026/5/2 9:20,121.40003,31.25109,2026/5/2 9:43,2026/5/2 9:43,121.39999,31.26089,502,13883083770,王杰,13.34
342121,29,Shanghai,121,121.3998,31.26001,25958,1,2026/5/6 16:21,2026/5/6 16:21,121.40004,31.25103,2026/5/6 21:19,2026/5/6 21:19,121.39991,31.25082,506,13883083770,王杰,7.52
2861079,29,Shanghai,121,121.39986,31.26009,25958,1,2026/5/11 8:45,2026/5/11 8:45,121.40001,31.25092,2026/5/11 9:07,2026/5/11 9:07,121.40153,31.26148,511,13883083770,王杰,0.45
157513,29,Shanghai,121,121.39979,31.25992,25958,1,2026/5/4 16:05,2026/5/4 16:05,121.40015,31.25105,2026/5/4 16:32,2026/5/4 16:32,121.39988,31.26095,504,13883083770,王杰,10.2
4118398,29,Shanghai,121,121.39966,31.26004,25958,1,2026/5/1 8:42,2026/5/1 8:42,121.4001,31.25109,2026/5/1 9:06,2026/5/1 9:06,121.39996,31.26075,501,13883083770,王杰,14.7
1560788,29,Shanghai,121,121.3993,31.26,25958,1,2026/5/9 9:40,2026/5/9 9:40,121.40015,31.25101,2026/5/9 10:44,2026/5/9 10:44,121.4003,31.25072,509,13883083770,王杰,1.32
2733913,29,Shanghai,121,121.39972,31.25999,25958,1,2026/5/14 18:06,2026/5/14 18:06,121.40005,31.25092,2026/5/14 18:48,2026/5/14 18:48,121.39998,31.26074,514,13883083770,王杰,9.84
4016177,29,Shanghai,121,121.39938,31.25991,25958,1,2026/5/3 11:43,2026/5/3 11:43,121.40017,31.25104,2026/5/3 12:13,2026/5/3 12:13,121.39989,31.26071,503,13883083770,王杰,2.96
718184,29,Shanghai,427,121.40164,31.25884,26920,1,2026/5/15 9:51,2026/5/15 9:51,121.40005,31.25092,2026/5/15 10:45,2026/5/15 10:45,121.40154,31.25894,515,13897117809,朱洋,4.9
1747197,29,Shanghai,3618,121.40493,31.24799,27212,1,2026/5/8 8:00,2026/5/8 8:00,121.40004,31.25099,2026/5/8 8:29,2026/5/8 8:29,121.39985,31.25085,508,13897110367,徐磊,12.86
292697,29,Shanghai,3618,121.405,31.2472,27212,1,2026/5/12 12:02,2026/5/12 12:02,121.40016,31.25105,2026/5/12 12:26,2026/5/12 12:26,121.40548,31.24832,512,13897110367,徐磊,0.23
4470978,29,Shanghai,3618,121.40485,31.24807,27212,1,2026/5/2 12:24,2026/5/2 12:24,121.40004,31.25107,2026/5/2 13:21,2026/5/2 13:21,121.39997,31.25107,502,13897110367,徐磊,6.99
3231481,29,Shanghai,3618,121.40471,31.24675,27212,1,2026/5/6 12:36,2026/5/6 12:36,121.40006,31.25106,2026/5/6 13:44,2026/5/6 13:44,121.39984,31.251,506,13897110367,徐磊,3.02
4232133,29,Shanghai,4408,121.41364,31.25369,27388,1,2026/5/1 10:33,2026/5/1 10:33,121.4001,31.251,2026/5/1 11:29,2026/5/1 11:29,121.41463,31.25265,501,13858971894,林浩,1.98
2843835,29,Shanghai,4408,121.41324,31.2543,27388,1,2026/5/3 14:45,2026/5/3 14:45,121.40006,31.25093,2026/5/3 14:58,2026/5/3 14:58,121.41426,31.25287,503,13858971894,林浩,12.4
1513640,29,Shanghai,4408,121.41362,31.25343,27388,1,2026/5/9 8:58,2026/5/9 8:58,121.40017,31.25107,2026/5/9 9:27,2026/5/9 9:27,121.41427,31.25263,509,13858971894,林浩,12.89
625331,29,Shanghai,4408,121.41378,31.25336,27388,1,2026/5/14 9:09,2026/5/14 9:09,121.40007,31.25093,2026/5/14 11:18,2026/5/14 11:18,121.40695,31.25069,514,13858971894,林浩,9.24
4225617,29,Shanghai,4408,121.41353,31.25363,27388,1,2026/5/4 17:24,2026/5/4 17:24,121.40002,31.25099,2026/5/4 18:30,2026/5/4 18:30,121.40744,31.25097,504,13858971894,林浩,1.77
2141878,29,Shanghai,4786,121.41348,31.25268,27388,1,2026/5/4 10:25,2026/5/4 10:25,121.40019,31.25093,2026/5/4 11:08,2026/5/4 11:08,121.39973,31.25121,504,13849847492,孙洋,9.33
2274133,29,Shanghai,121,121.40504,31.2595,27922,1,2026/5/14 8:51,2026/5/14 8:51,121.40016,31.25104,2026/5/14 12:21,2026/5/14 12:21,121.40504,31.2595,514,13883083770,王杰,5.57
1509517,29,Shanghai,121,121.40651,31.26046,27922,1,2026/5/7 10:59,2026/5/7 10:59,121.40004,31.25107,2026/5/7 12:37,2026/5/7 12:37,121.40591,31.26061,507,13883083770,王杰,0.69
1530156,29,Shanghai,121,121.4065,31.26042,27922,1,2026/5/3 16:30,2026/5/3 16:30,121.40018,31.25096,2026/5/3 18:02,2026/5/3 18:02,121.40617,31.26053,503,13883083770,王杰,12.83
719230,29,Shanghai,121,121.4067,31.26056,27922,1,2026/5/6 12:26,2026/5/6 12:26,121.40012,31.25094,2026/5/6 15:08,2026/5/6 15:08,121.3893,31.23512,506,13883083770,王杰,12.93
1717692,29,Shanghai,121,121.40598,31.25961,27922,1,2026/5/2 9:22,2026/5/2 9:22,121.40019,31.25107,2026/5/2 10:39,2026/5/2 10:39,121.40603,31.26052,502,13883083770,王杰,2.2
1276786,29,Shanghai,121,121.40605,31.25962,27922,1,2026/5/6 12:21,2026/5/6 12:21,121.40017,31.25107,2026/5/6 16:12,2026/5/6 16:12,121.40331,31.25992,506,13883083770,王杰,10.3
82398,29,Shanghai,121,121.40648,31.25959,27922,1,2026/5/12 11:30,2026/5/12 11:30,121.40016,31.25093,2026/5/12 18:49,2026/5/12 18:49,121.40038,31.25139,512,13883083770,王杰,7.55
680195,29,Shanghai,121,121.4065,31.26057,27922,1,2026/5/2 13:33,2026/5/2 13:33,121.40005,31.25105,2026/5/2 15:06,2026/5/2 15:06,121.40609,31.2605,502,13883083770,王杰,1.08
2250730,29,Shanghai,121,121.40592,31.25955,27922,1,2026/5/5 8:32,2026/5/5 8:32,121.40019,31.25106,2026/5/5 9:38,2026/5/5 9:38,121.39982,31.25095,505,13883083770,王杰,3.56
3812496,29,Shanghai,121,121.40622,31.26036,27922,1,2026/5/7 10:58,2026/5/7 10:58,121.40006,31.25095,2026/5/7 12:32,2026/5/7 12:32,121.40593,31.2606,507,13883083770,王杰,0.54
2675133,29,Shanghai,121,121.40659,31.26055,27922,1,2026/5/4 9:19,2026/5/4 9:19,121.40017,31.25096,2026/5/4 10:15,2026/5/4 10:15,121.40601,31.26042,504,13883083770,王杰,3.36
2079882,29,Shanghai,121,121.40656,31.25998,27922,1,2026/5/6 12:19,2026/5/6 12:19,121.40011,31.25105,2026/5/6 14:16,2026/5/6 14:16,121.40607,31.26053,506,13883083770,王杰,2.0
3459493,29,Shanghai,121,121.40602,31.25973,27922,1,2026/5/1 12:15,2026/5/1 12:15,121.40008,31.251,2026/5/1 13:33,2026/5/1 13:33,121.40586,31.26063,501,13883083770,王杰,14.08
1961372,29,Shanghai,121,121.40603,31.25972,27922,1,2026/5/12 9:37,2026/5/12 9:37,121.40007,31.251,2026/5/12 10:13,2026/5/12 10:13,121.40599,31.26057,512,13883083770,王杰,5.52
2428277,29,Shanghai,121,121.40656,31.25946,27922,1,2026/5/13 9:51,2026/5/13 9:51,121.40012,31.25106,2026/5/13 13:39,2026/5/13 13:39,121.40655,31.25947,513,13883083770,王杰,6.89
2804738,29,Shanghai,121,121.40652,31.25981,27922,1,2026/5/9 10:48,2026/5/9 10:48,121.40006,31.251,2026/5/9 11:51,2026/5/9 11:51,121.40614,31.26044,509,13883083770,王杰,9.04
3663340,29,Shanghai,121,121.40601,31.26036,27922,1,2026/5/6 12:24,2026/5/6 12:24,121.40012,31.25099,2026/5/6 14:36,2026/5/6 14:36,121.40597,31.26058,506,13883083770,王杰,6.37
1731969,29,Shanghai,121,121.40643,31.26041,27922,1,2026/5/9 10:48,2026/5/9 10:48,121.40001,31.25101,2026/5/9 12:02,2026/5/9 12:02,121.40595,31.2605,509,13883083770,王杰,0.79
4003526,29,Shanghai,121,121.40573,31.25966,27922,1,2026/5/8 7:47,2026/5/8 7:47,121.40008,31.25107,2026/5/8 8:59,2026/5/8 8:59,121.40604,31.26051,508,13883083770,王杰,7.12
3918142,29,Shanghai,121,121.40563,31.26003,27922,1,2026/5/6 12:22,2026/5/6 12:22,121.40001,31.25098,2026/5/6 13:55,2026/5/6 13:55,121.40607,31.26054,506,13883083770,王杰,1.64
3054005,29,Shanghai,121,121.40654,31.25988,27922,1,2026/5/6 12:23,2026/5/6 12:23,121.40006,31.25098,2026/5/6 14:03,2026/5/6 14:03,121.40592,31.26056,506,13883083770,王杰,11.44
4244941,29,Shanghai,2147,121.39343,31.24789,28863,1,2026/5/3 10:05,2026/5/3 10:05,121.40012,31.25096,2026/5/3 12:51,2026/5/3 12:51,121.39971,31.2513,503,13843334072,张军,11.47
4033400,29,Shanghai,4256,121.41627,31.23476,29445,1,2026/5/4 14:43,2026/5/4 14:43,121.40011,31.25095,2026/5/4 15:30,2026/5/4 15:30,121.41609,31.23397,504,13878596449,赵斌,0.96
78177,29,Shanghai,4256,121.41501,31.23626,29445,1,2026/5/9 10:44,2026/5/9 10:44,121.40009,31.25102,2026/5/9 11:17,2026/5/9 11:17,121.4176,31.23557,509,13878596449,赵斌,3.49
1308699,29,Shanghai,4256,121.41551,31.23529,29445,1,2026/5/8 10:13,2026/5/8 10:13,121.40008,31.25097,2026/5/8 10:45,2026/5/8 10:45,121.41399,31.23718,508,13878596449,赵斌,0.98
106227,29,Shanghai,4256,121.41575,31.23581,29445,1,2026/5/14 15:04,2026/5/14 15:04,121.40002,31.25104,2026/5/14 16:18,2026/5/14 16:18,121.40796,31.23804,514,13878596449,赵斌,1.96
2352346,29,Shanghai,4256,121.41599,31.23483,29445,1,2026/5/11 7:42,2026/5/11 7:42,121.40007,31.25104,2026/5/11 9:09,2026/5/11 9:09,121.39981,31.25109,511,13878596449,赵斌,9.67
4196150,29,Shanghai,4256,121.41623,31.23477,29445,1,2026/5/7 11:11,2026/5/7 11:11,121.40007,31.25109,2026/5/7 12:14,2026/5/7 12:14,121.41454,31.23626,507,13878596449,赵斌,1.48
772756,29,Shanghai,427,121.41317,31.23856,30219,1,2026/5/8 8:18,2026/5/8 8:18,121.40015,31.25092,2026/5/8 11:20,2026/5/8 11:20,121.41349,31.23926,508,13897117809,朱洋,4.17
2607856,29,Shanghai,4256,121.4139,31.23861,30219,1,2026/5/7 9:18,2026/5/7 9:18,121.40016,31.25104,2026/5/7 10:13,2026/5/7 10:13,121.41222,31.23862,507,13878596449,赵斌,2.34
379669,29,Shanghai,4256,121.41396,31.23912,30219,1,2026/5/15 9:30,2026/5/15 9:30,121.40006,31.25094,2026/5/15 10:08,2026/5/15 10:08,121.41331,31.23936,515,13878596449,赵斌,3.57
951167,29,Shanghai,4256,121.40799,31.25774,33925,1,2026/5/2 13:52,2026/5/2 13:52,121.40019,31.25095,2026/5/2 15:48,2026/5/2 15:48,121.41522,31.23826,502,13878596449,赵斌,10.3
212600,29,Shanghai,3406,121.4015,31.24743,33977,1,2026/5/12 14:38,2026/5/12 14:38,121.40015,31.25099,2026/5/12 16:54,2026/5/12 16:54,121.40229,31.24605,512,13865704731,马伟,1.16
457731,29,Shanghai,3406,121.40143,31.24746,33977,1,2026/5/6 14:04,2026/5/6 14:04,121.40015,31.25102,2026/5/6 15:10,2026/5/6 15:10,121.38916,31.23497,506,13865704731,马伟,0.44
3485212,29,Shanghai,3406,121.40152,31.24746,33977,1,2026/5/9 13:31,2026/5/9 13:31,121.40003,31.25106,2026/5/9 14:03,2026/5/9 14:03,121.39977,31.25099,509,13865704731,马伟,0.67
3034029,29,Shanghai,3618,121.40309,31.24929,35004,1,2026/5/2 13:29,2026/5/2 13:29,121.40019,31.25106,2026/5/2 14:07,2026/5/2 14:07,121.40932,31.2438,502,13897110367,徐磊,3.34
3205707,29,Shanghai,3618,121.40267,31.24931,35004,1,2026/5/11 9:37,2026/5/11 9:37,121.40004,31.25097,2026/5/11 9:44,2026/5/11 9:44,121.40251,31.25054,511,13897110367,徐磊,1.45
756894,29,Shanghai,3618,121.40255,31.24988,35004,1,2026/5/15 11:15,2026/5/15 11:15,121.40013,31.25105,2026/5/15 14:00,2026/5/15 14:00,121.39993,31.25126,515,13897110367,徐磊,4.0
1833933,29,Shanghai,3618,121.40338,31.24994,35004,1,2026/5/12 9:24,2026/5/12 9:24,121.40019,31.25102,2026/5/12 10:00,2026/5/12 10:00,121.39973,31.25088,512,13897110367,徐磊,1.9
487450,29,Shanghai,3618,121.40309,31.2495,35004,1,2026/5/6 14:10,2026/5/6 14:10,121.40015,31.25093,2026/5/6 14:25,2026/5/6 14:25,121.39976,31.25113,506,13897110367,徐磊,10.18
