order_id,region_id,city,courier_id,accept_time,time_window_start,time_window_end,lng,lat,aoi_id,aoi_type,pickup_time,pickup_gps_time,pickup_gps_lng,pickup_gps_lat,accept_gps_time,accept_gps_lng,accept_gps_lat,ds,courier_phone,courier_name,package_weight
3286974,12,Shanghai,10459,05-30 11:32:00,05-30 12:00:00,05-30 13:00:00,121.2053,31.01426,6052,1,05-30 11:39:00,05-30 11:39:00,121.20591,31.01355,05-30 11:32:00,121.2036,31.01248,0530,13899018410,林鑫,3.62
5890818,12,Shanghai,10580,05-31 10:31:00,05-31 12:00:00,05-31 13:00:00,121.20377,31.0091,6145,1,05-31 11:17:00,,,,,,,0531,13828912556,徐伟,0.15
6093674,12,Shanghai,10580,05-28 15:56:00,05-28 15:56:00,05-28 16:56:00,121.20372,31.00909,6145,1,05-28 16:43:00,05-28 16:35:00,121.20279,31.00912,,,,0528,13828912556,徐伟,7.62
2327974,12,Shanghai,10580,05-30 12:36:00,05-30 13:00:00,05-30 14:00:00,121.20327,31.00863,6145,1,05-30 12:52:00,,,,,,,0530,13828912556,徐伟,4.63
495541,12,Shanghai,10580,05-28 14:17:00,05-28 14:17:00,05-28 15:17:00,121.20369,31.00902,6145,1,05-28 14:48:00,05-28 14:46:00,121.20272,31.0091,,,,0528,13828912556,徐伟,0.16
3242401,12,Shanghai,10580,05-31 15:00:00,05-31 15:00:00,05-31 16:00:00,121.2037,31.00911,6145,1,05-31 15:38:00,05-31 15:28:00,121.2088,31.00779,05-31 15:00:00,121.21654,31.01044,0531,13828912556,徐伟,7.25
186013,12,Shanghai,10580,05-28 08:57:00,05-28 10:00:00,05-28 11:00:00,121.20271,31.00842,6145,1,05-28 09:56:00,,,,,,,0528,13828912556,徐伟,1.35
6016566,12,Shanghai,10580,05-28 07:35:00,05-28 09:00:00,05-28 10:00:00,121.20293,31.00972,6145,1,05-28 09:07:00,,,,,,,0528,13828912556,徐伟,3.6
5168325,12,Shanghai,10580,05-30 16:51:00,05-30 16:51:00,05-30 17:51:00,121.20388,31.00916,6145,1,05-30 17:13:00,,,,,,,0530,13828912556,徐伟,7.75
4930286,12,Shanghai,10580,05-30 10:53:00,05-30 10:53:00,05-30 11:53:00,121.20376,31.00918,6145,1,05-30 11:12:00,05-30 11:03:00,121.20281,31.0138,05-30 10:49:00,121.20329,31.01336,0530,13828912556,徐伟,6.29
3566421,12,Shanghai,10580,05-25 17:19:00,05-25 18:00:00,05-25 19:00:00,121.20262,31.00838,6145,1,05-25 17:51:00,,,,,,,0525,13828912556,徐伟,1.59
5265827,12,Shanghai,15685,05-27 12:23:00,05-27 12:23:00,05-27 13:23:00,121.18722,31.01802,6247,1,05-27 12:23:00,,,,,,,0527,13822601074,张勇,3.56
6113392,12,Shanghai,15685,05-27 08:21:00,05-27 10:00:00,05-27 11:00:00,121.18774,31.01948,6247,1,05-27 10:06:00,,,,05-27 08:21:00,121.21617,31.01054,0527,13822601074,张勇,0.31
862922,12,Shanghai,15685,05-28 08:04:00,05-28 09:00:00,05-28 10:00:00,121.18744,31.01829,6247,1,05-28 09:39:00,,,,,,,0528,13822601074,张勇,5.42
498821,12,Shanghai,15685,05-30 07:24:00,05-31 09:00:00,05-31 10:00:00,121.18732,31.01802,6247,1,05-30 15:27:00,,,,,,,0530,13822601074,张勇,14.12
5833394,12,Shanghai,15685,05-30 07:24:00,05-30 09:00:00,05-30 10:00:00,121.18736,31.01817,6247,1,05-30 09:44:00,,,,,,,0530,13822601074,张勇,11.95
5097183,12,Shanghai,15685,05-26 09:44:00,05-26 09:44:00,05-26 10:44:00,121.18731,31.01825,6247,1,05-26 09:57:00,,,,,,,0526,13822601074,张勇,0.27
4742681,12,Shanghai,15685,05-29 10:50:00,05-29 13:00:00,05-29 14:00:00,121.18742,31.01826,6247,1,05-29 13:46:00,,,,05-29 10:45:00,121.21611,31.01045,0529,13822601074,张勇,1.45
6002873,12,Shanghai,15685,05-30 15:57:00,05-31 09:00:00,05-31 10:00:00,121.18741,31.01813,6247,1,05-31 08:56:00,,,,,,,0531,13822601074,张勇,6.12
4006196,12,Shanghai,15685,05-30 14:01:00,05-30 15:00:00,05-30 16:00:00,121.18725,31.01808,6247,1,05-30 15:15:00,,,,,,,0530,13822601074,张勇,10.71
5326997,12,Shanghai,15685,05-30 17:12:00,05-31 09:00:00,05-31 10:00:00,121.18665,31.01688,6247,1,05-31 08:49:00,,,,,,,0531,13822601074,张勇,4.31
2057170,12,Shanghai,9442,05-25 14:50:00,05-25 18:00:00,05-25 19:00:00,121.21509,31.01124,6819,1,05-25 16:34:00,,,,,,,0525,13865291685,周强,9.95
1242415,12,Shanghai,9442,05-26 09:11:00,05-26 11:00:00,05-26 12:00:00,121.21502,31.0112,6819,1,05-26 10:07:00,,,,,,,0526,13865291685,周强,0.72
129000,12,Shanghai,9442,05-30 17:24:00,05-30 17:24:00,05-30 18:24:00,121.21516,31.01115,6819,1,05-30 17:43:00,,,,,,,0530,13865291685,周强,14.69
196029,12,Shanghai,9442,05-30 07:30:00,05-30 10:00:00,05-30 11:00:00,121.21552,31.01102,6819,1,05-30 09:21:00,,,,,,,0530,13865291685,周强,1.02
757940,12,Shanghai,9442,05-31 12:59:00,05-31 12:59:00,05-31 13:59:00,121.21553,31.01111,6819,1,05-31 13:17:00,,,,,,,0531,13865291685,周强,6.77
1983038,12,Shanghai,9442,05-31 12:01:00,05-31 12:01:00,05-31 13:01:00,121.21558,31.01117,6819,1,05-31 12:17:00,,,,05-31 12:01:00,121.21485,31.01032,0531,13865291685,周强,0.75
3035838,12,Shanghai,9442,05-31 11:48:00,05-31 12:00:00,05-31 13:00:00,121.21563,31.01118,6819,1,05-31 12:11:00,05-31 12:05:00,121.21483,31.01035,,,,0531,13865291685,周强,1.91
3082338,12,Shanghai,9442,05-31 07:43:00,05-31 09:00:00,05-31 10:00:00,121.21557,31.01114,6819,1,05-31 08:49:00,05-31 08:43:00,121.21479,31.01167,,,,0531,13865291685,周强,2.06
1505878,12,Shanghai,9442,05-28 08:24:00,05-28 09:00:00,05-28 10:00:00,121.21508,31.01126,6819,1,05-28 09:23:00,,,,,,,0528,13865291685,周强,4.03
3132031,12,Shanghai,9442,05-27 08:45:00,05-27 12:00:00,05-27 13:00:00,121.2156,31.01118,6819,1,05-27 09:07:00,,,,,,,0527,13865291685,周强,1.19
1168040,12,Shanghai,9442,05-28 08:45:00,05-28 15:00:00,05-28 16:00:00,121.2155,31.01186,6819,1,05-28 15:47:00,,,,,,,0528,13865291685,周强,6.4
5582505,12,Shanghai,9442,05-26 09:19:00,05-26 10:00:00,05-26 11:00:00,121.2149,31.01036,6819,1,05-26 09:37:00,,,,,,,0526,13865291685,周强,14.84
6043174,12,Shanghai,9442,05-27 17:09:00,05-27 17:09:00,05-27 18:09:00,121.2149,31.01027,6819,1,05-27 18:18:00,,,,,,,0527,13865291685,周强,0.99
3641580,12,Shanghai,9442,05-29 14:09:00,05-29 14:09:00,05-29 15:09:00,121.21555,31.01105,6819,1,05-29 14:48:00,,,,,,,0529,13865291685,周强,5.74
1497931,12,Shanghai,9442,05-28 13:51:00,05-28 13:51:00,05-28 14:51:00,121.21559,31.01103,6819,1,05-28 14:47:00,,,,,,,0528,13865291685,周强,6.0
603822,12,Shanghai,9442,05-31 07:59:00,05-31 09:00:00,05-31 10:00:00,121.21496,31.01039,6819,1,05-31 08:41:00,05-31 08:41:00,121.21485,31.01024,,,,0531,13865291685,周强,14.3
467594,12,Shanghai,9442,05-31 08:48:00,06-01 12:00:00,06-01 13:00:00,121.21554,31.01114,6819,1,06-01 12:10:00,,,,,,,0601,13865291685,周强,6.31
3634581,12,Shanghai,9442,05-26 07:52:00,05-26 12:00:00,05-26 13:00:00,121.2151,31.01117,6819,1,05-26 10:02:00,,,,,,,0526,13865291685,周强,6.6
1050897,12,Shanghai,9442,05-30 16:47:00,05-30 17:00:00,05-30 18:00:00,121.21488,31.01106,6819,1,05-30 17:29:00,,,,,,,0530,13865291685,周强,0.59
5806000,12,Shanghai,9442,05-28 09:02:00,05-28 13:00:00,05-28 14:00:00,121.21505,31.0112,6819,1,05-28 12:30:00,,,,,,,0528,13865291685,周强,6.44
5970413,12,Shanghai,9442,05-30 09:12:00,05-30 11:00:00,05-30 12:00:00,121.21544,31.01182,6819,1,05-30 11:58:00,,,,,,,0530,13865291685,周强,1.0
3791392,12,Shanghai,9442,05-27 07:45:00,05-27 09:00:00,05-27 10:00:00,121.2156,31.01111,6819,1,05-27 09:02:00,,,,,,,0527,13865291685,周强,3.12
4595389,12,Shanghai,9442,05-31 15:07:00,05-31 17:00:00,05-31 18:00:00,121.21484,31.0106,6819,1,05-31 16:24:00,,,,,,,0531,13865291685,周强,6.86
5047045,12,Shanghai,9442,05-31 11:43:00,05-31 11:43:00,05-31 12:43:00,121.2149,31.0103,6819,1,05-31 12:03:00,05-31 12:03:00,121.21485,31.01022,,,,0531,13865291685,周强,5.09
5391031,12,Shanghai,9442,05-29 14:29:00,05-29 14:29:00,05-29 15:29:00,121.21499,31.01126,6819,1,05-29 14:57:00,,,,,,,0529,13865291685,周强,9.51
2340884,12,Shanghai,9442,05-29 07:45:00,05-29 11:00:00,05-29 12:00:00,121.21514,31.01125,6819,1,05-29 11:06:00,,,,,,,0529,13865291685,周强,11.1
1462839,12,Shanghai,9442,05-31 14:14:00,05-31 14:14:00,05-31 15:14:00,121.21512,31.01121,6819,1,05-31 14:54:00,,,,,,,0531,13865291685,周强,9.93
5320545,12,Shanghai,9442,05-30 07:40:00,05-30 09:00:00,05-30 10:00:00,121.21509,31.01111,6819,1,05-30 09:28:00,,,,,,,0530,13865291685,周强,12.86
758121,12,Shanghai,9442,05-25 11:35:00,05-25 11:34:00,05-25 12:34:00,121.21554,31.01102,6819,1,05-25 12:11:00,,,,,,,0525,13865291685,周强,0.75
4760063,12,Shanghai,14703,05-27 15:00:00,05-28 17:00:00,05-28 18:00:00,121.21567,31.01115,6819,1,05-28 16:27:00,,,,,,,0528,13889726698,朱刚,1.3
1556622,12,Shanghai,9680,05-21 12:09:00,05-21 12:09:00,05-21 14:09:00,121.23283,30.99312,6949,14,05-21 16:26:00,05-21 16:26:00,121.23228,30.9934,05-21 12:09:00,121.14579,31.00548,0521,13844263320,张刚,14.88
487937,12,Shanghai,9680,05-30 09:17:00,05-30 11:00:00,05-30 13:00:00,121.23272,30.99327,6949,14,05-30 16:50:00,05-30 16:50:00,121.23215,30.9933,05-30 09:16:00,121.1457,31.00544,0530,13844263320,张刚,0.31
1097158,12,Shanghai,9680,05-29 17:29:00,05-29 17:29:00,05-30 23:59:00,121.23198,30.9929,6949,14,05-30 19:28:00,05-30 19:28:00,121.14868,31.00207,,,,0530,13844263320,张刚,5.05
5706263,12,Shanghai,9442,05-31 17:27:00,06-01 10:00:00,06-01 11:00:00,121.21764,31.00812,7968,1,06-01 10:36:00,,,,,,,0601,13865291685,周强,2.39
5995056,12,Shanghai,9442,05-29 07:56:00,05-29 09:00:00,05-29 10:00:00,121.21756,31.00833,7968,1,05-29 09:08:00,,,,,,,0529,13865291685,周强,5.14
5058937,12,Shanghai,9442,05-26 09:00:00,05-26 11:00:00,05-26 12:00:00,121.21725,31.00811,7968,1,05-26 09:50:00,,,,,,,0526,13865291685,周强,13.13
4269050,12,Shanghai,9442,05-28 09:16:00,05-28 11:00:00,05-28 12:00:00,121.21159,31.01722,8185,1,05-28 11:45:00,,,,,,,0528,13865291685,周强,1.79
2448159,12,Shanghai,9442,05-29 12:49:00,05-29 13:00:00,05-29 14:00:00,121.21154,31.01737,8185,1,05-29 13:29:00,,,,,,,0529,13865291685,周强,0.22
3243327,12,Shanghai,9442,05-31 07:44:00,05-31 09:00:00,05-31 10:00:00,121.21143,31.01725,8185,1,05-31 09:40:00,,,,,,,0531,13865291685,周强,5.31
734675,12,Shanghai,9442,05-27 08:03:00,05-27 09:00:00,05-27 10:00:00,121.21154,31.0173,8185,1,05-27 09:43:00,,,,,,,0527,13865291685,周强,8.78
5390012,12,Shanghai,9442,05-30 09:06:00,05-30 12:00:00,05-30 13:00:00,121.21091,31.01705,8185,1,05-30 11:42:00,,,,,,,0530,13865291685,周强,1.14
2989272,12,Shanghai,9442,05-31 09:38:00,05-31 09:38:00,05-31 10:38:00,121.21159,31.01737,8185,1,05-31 10:10:00,,,,,,,0531,13865291685,周强,14.27
3714175,12,Shanghai,9442,05-30 08:52:00,05-30 10:00:00,05-30 11:00:00,121.21151,31.01736,8185,1,05-30 10:08:00,,,,,,,0530,13865291685,周强,1.57
1570101,12,Shanghai,9442,05-26 11:40:00,05-26 17:00:00,05-26 18:00:00,121.21097,31.017,8185,1,05-26 14:23:00,,,,,,,0526,13865291685,周强,4.75
5060928,12,Shanghai,9442,05-30 14:10:00,05-30 14:10:00,05-30 15:10:00,121.21089,31.01697,8185,1,05-30 14:16:00,,,,,,,0530,13865291685,周强,0.48
1221966,12,Shanghai,9280,05-31 09:21:00,05-31 10:00:00,05-31 11:00:00,121.21165,31.01328,8445,1,05-31 09:29:00,05-31 09:29:00,121.19928,31.00583,05-31 09:21:00,121.19847,31.00259,0531,13866380114,郭平,10.88
471710,12,Shanghai,9280,05-31 14:13:00,05-31 14:13:00,05-31 15:13:00,121.21168,31.0132,8445,1,05-31 14:50:00,05-31 14:50:00,121.1992,31.00593,05-31 14:13:00,121.18579,31.01054,0531,13866380114,郭平,0.75
4654891,12,Shanghai,9280,05-25 15:37:00,05-25 17:00:00,05-25 18:00:00,121.21155,31.01319,8445,1,05-25 16:24:00,05-25 16:23:00,121.19922,31.00575,05-25 15:37:00,121.20885,31.00869,0525,13866380114,郭平,6.23
2484349,12,Shanghai,9280,05-27 17:48:00,05-27 18:00:00,05-27 19:00:00,121.21159,31.01324,8445,1,05-27 17:57:00,05-27 17:57:00,121.19914,31.00588,05-27 17:48:00,121.20267,31.00998,0527,13866380114,郭平,7.87
1863802,12,Shanghai,9442,05-31 13:35:00,05-31 14:00:00,05-31 15:00:00,121.21031,31.01397,8445,1,05-31 14:43:00,,,,,,,0531,13865291685,周强,5.01
5200185,12,Shanghai,10459,05-30 14:10:00,05-30 16:00:00,05-30 17:00:00,121.20999,31.01345,8445,1,05-30 16:18:00,05-30 16:18:00,121.20813,31.01328,05-30 14:09:00,121.2071,31.01002,0530,13899018410,林鑫,12.76
2981517,12,Shanghai,4119,05-27 07:45:00,05-27 14:00:00,05-27 15:00:00,121.21108,31.00374,9233,1,05-27 14:11:00,05-27 14:09:00,121.21142,31.00332,,,,0527,13879212528,刘辉,5.83
798602,12,Shanghai,4119,05-26 08:54:00,05-26 17:00:00,05-26 18:00:00,121.21136,31.00358,9233,1,05-26 16:51:00,05-26 16:51:00,121.21137,31.00315,,,,0526,13879212528,刘辉,0.11
98,12,Shanghai,4119,05-25 15:27:00,05-25 16:00:00,05-25 17:00:00,121.2112,31.00343,9233,1,05-25 16:32:00,05-25 16:32:00,121.21146,31.00348,05-25 15:24:00,121.20916,31.00294,0525,13879212528,刘辉,9.32
856642,12,Shanghai,2478,05-22 16:55:00,05-23 17:00:00,05-23 19:00:00,121.20546,30.99882,10651,2,05-23 16:24:00,05-23 16:24:00,121.20564,30.99569,,,,0523,13864172147,陈鑫,8.71
3767884,12,Shanghai,9442,05-28 17:04:00,05-30 09:00:00,05-30 10:00:00,121.20981,31.0184,11041,1,05-30 09:48:00,,,,,,,0530,13865291685,周强,6.65
3454917,12,Shanghai,9442,05-30 07:43:00,05-30 09:00:00,05-30 10:00:00,121.21011,31.01752,11041,1,05-30 09:59:00,,,,,,,0530,13865291685,周强,13.35
3537786,12,Shanghai,9442,05-26 13:17:00,05-26 13:17:00,05-26 14:17:00,121.20991,31.01837,11041,1,05-26 14:09:00,,,,,,,0526,13865291685,周强,11.18
3882998,12,Shanghai,9442,05-25 15:21:00,05-25 15:21:00,05-25 16:21:00,121.20995,31.01822,11041,1,05-25 15:37:00,,,,,,,0525,13865291685,周强,12.3
4054317,12,Shanghai,9442,05-28 12:03:00,05-28 12:03:00,05-28 13:03:00,121.211,31.01833,11041,1,05-28 12:05:00,05-28 12:05:00,121.21047,31.01687,,,,0528,13865291685,周强,6.75
4707236,12,Shanghai,9442,05-28 11:44:00,05-28 12:00:00,05-28 13:00:00,121.21109,31.01821,11041,1,05-28 12:00:00,,,,,,,0528,13865291685,周强,2.36
5874711,12,Shanghai,9442,05-28 09:07:00,05-28 14:00:00,05-28 15:00:00,121.20997,31.01822,11041,1,05-28 14:26:00,,,,,,,0528,13865291685,周强,1.63
112162,12,Shanghai,9442,05-25 17:29:00,05-25 17:29:00,05-25 18:29:00,121.21014,31.01767,11041,1,05-25 17:46:00,,,,05-25 17:20:00,121.20751,31.01023,0525,13865291685,周强,1.42
3156584,12,Shanghai,9442,05-31 10:22:00,05-31 11:00:00,05-31 12:00:00,121.21019,31.0176,11041,1,05-31 11:25:00,,,,,,,0531,13865291685,周强,0.47
3544774,12,Shanghai,9442,05-25 10:49:00,05-25 10:49:00,05-25 11:49:00,121.21105,31.01836,11041,1,05-25 11:34:00,,,,,,,0525,13865291685,周强,1.56
5408695,12,Shanghai,9442,05-31 14:30:00,05-31 14:30:00,05-31 15:30:00,121.21009,31.01836,11041,1,05-31 15:28:00,,,,,,,0531,13865291685,周强,12.89
4829591,12,Shanghai,9442,05-30 16:09:00,05-31 11:00:00,05-31 12:00:00,121.21004,31.01767,11041,1,05-31 10:23:00,,,,,,,0531,13865291685,周强,1.7
4185613,12,Shanghai,9442,05-28 10:08:00,05-29 10:00:00,05-29 11:00:00,121.20993,31.0183,11041,1,05-29 10:41:00,,,,,,,0529,13865291685,周强,1.84
6047138,12,Shanghai,9442,05-27 08:09:00,05-27 09:00:00,05-27 10:00:00,121.20998,31.01829,11041,1,05-27 09:37:00,,,,,,,0527,13865291685,周强,5.35
3289470,12,Shanghai,9442,05-31 16:58:00,06-01 10:00:00,06-01 11:00:00,121.21006,31.01833,11041,1,06-01 09:54:00,,,,,,,0601,13865291685,周强,7.43
2613344,12,Shanghai,9442,05-27 10:00:00,05-27 10:00:00,05-27 11:00:00,121.21009,31.01768,11041,1,05-27 10:47:00,,,,,,,0527,13865291685,周强,10.44
2155294,12,Shanghai,9442,05-31 09:41:00,05-31 09:41:00,05-31 10:41:00,121.21092,31.01825,11041,1,05-31 10:16:00,,,,,,,0531,13865291685,周强,9.82
85445,12,Shanghai,9442,05-30 10:39:00,05-30 10:39:00,05-30 11:39:00,121.21092,31.01831,11041,1,05-30 11:33:00,,,,,,,0530,13865291685,周强,1.53
4691131,12,Shanghai,9442,05-27 09:08:00,05-27 10:00:00,05-27 11:00:00,121.2101,31.01767,11041,1,05-27 10:52:00,,,,,,,0527,13865291685,周强,12.87
1654251,12,Shanghai,9442,05-26 09:03:00,05-26 10:00:00,05-26 11:00:00,121.21041,31.01906,11041,1,05-26 09:19:00,,,,,,,0526,13865291685,周强,13.36
3607972,12,Shanghai,9442,05-31 08:49:00,05-31 09:00:00,05-31 10:00:00,121.21019,31.01767,11041,1,05-31 09:26:00,,,,05-31 08:43:00,121.21483,31.01157,0531,13865291685,周强,1.75
975357,12,Shanghai,9442,05-31 08:49:00,05-31 09:00:00,05-31 10:00:00,121.21005,31.01763,11041,1,05-31 09:31:00,,,,05-31 08:43:00,121.21473,31.01165,0531,13865291685,周强,6.08
4264464,12,Shanghai,9442,05-27 10:55:00,05-27 10:55:00,05-27 11:55:00,121.20995,31.01821,11041,1,05-27 11:07:00,,,,,,,0527,13865291685,周强,1.13
3675651,12,Shanghai,9442,05-31 07:53:00,05-31 09:00:00,05-31 10:00:00,121.20944,31.01783,11041,1,05-31 09:19:00,,,,,,,0531,13865291685,周强,7.0
3254628,12,Shanghai,9442,05-29 08:06:00,05-29 09:00:00,05-29 10:00:00,121.21009,31.01826,11041,1,05-29 09:52:00,,,,,,,0529,13865291685,周强,7.88
110685,12,Shanghai,9442,05-26 11:51:00,05-26 13:00:00,05-26 14:00:00,121.21,31.01833,11041,1,05-26 12:28:00,,,,,,,0526,13865291685,周强,0.81
3660556,12,Shanghai,9442,05-27 12:19:00,05-27 14:00:00,05-27 15:00:00,121.21011,31.01765,11041,1,05-27 15:03:00,,,,,,,0527,13865291685,周强,8.04
1884164,12,Shanghai,9442,05-31 08:38:00,05-31 13:00:00,05-31 14:00:00,121.20933,31.01898,11041,1,05-31 12:39:00,05-31 12:39:00,121.21041,31.0169,05-31 08:38:00,121.21492,31.01038,0531,13865291685,周强,9.94
2203929,12,Shanghai,9442,05-28 08:03:00,05-28 09:00:00,05-28 10:00:00,121.21141,31.01901,11041,1,05-28 09:49:00,,,,05-28 07:58:00,121.20709,31.01011,0528,13865291685,周强,8.32
2034141,12,Shanghai,14703,05-31 09:55:00,05-31 18:00:00,05-31 19:00:00,121.22545,30.99063,11199,1,05-31 17:17:00,05-31 17:17:00,121.22928,30.98752,,,,0531,13889726698,朱刚,2.73
1996231,12,Shanghai,14703,05-25 13:55:00,05-25 13:55:00,05-25 14:55:00,121.2265,30.98919,11199,1,05-25 14:17:00,05-25 14:17:00,121.22326,30.99093,05-25 13:50:00,121.2088,31.00938,0525,13889726698,朱刚,7.51
4535868,12,Shanghai,14703,05-27 11:42:00,05-27 12:00:00,05-27 13:00:00,121.22546,30.99066,11199,1,05-27 12:20:00,,,,,,,0527,13889726698,朱刚,14.77
484020,12,Shanghai,14703,05-31 16:59:00,05-31 16:59:00,05-31 17:59:00,121.22545,30.9906,11199,1,05-31 17:01:00,05-31 16:59:00,121.23314,30.98948,05-31 16:58:00,121.23319,30.98939,0531,13889726698,朱刚,12.77
4191158,12,Shanghai,14703,05-25 13:20:00,05-25 15:00:00,05-25 16:00:00,121.22479,30.99019,11199,1,05-25 14:28:00,05-25 14:28:00,121.22391,30.99023,05-25 13:19:00,121.2088,31.00916,0525,13889726698,朱刚,8.97
5592106,12,Shanghai,14703,05-29 12:52:00,05-29 15:00:00,05-29 16:00:00,121.22552,30.99052,11199,1,05-29 14:23:00,05-29 14:23:00,121.22384,30.99022,,,,0529,13889726698,朱刚,0.23
1312542,12,Shanghai,14703,05-28 12:05:00,05-28 14:00:00,05-28 15:00:00,121.22556,30.99052,11199,1,05-28 13:01:00,,,,,,,0528,13889726698,朱刚,2.58
6032776,12,Shanghai,14703,05-30 15:03:00,05-30 16:00:00,05-30 17:00:00,121.22548,30.99051,11199,1,05-30 16:39:00,,,,,,,0530,13889726698,朱刚,4.45
4414167,12,Shanghai,14703,05-28 07:42:00,05-28 09:00:00,05-28 10:00:00,121.22555,30.99067,11199,1,05-28 09:05:00,,,,,,,0528,13889726698,朱刚,1.15
4762128,12,Shanghai,14703,05-29 08:49:00,05-29 14:00:00,05-29 15:00:00,121.22558,30.99063,11199,1,05-29 13:44:00,05-29 13:44:00,121.2369,30.99653,,,,0529,13889726698,朱刚,5.29
5610816,12,Shanghai,14703,05-29 09:05:00,05-29 14:00:00,05-29 15:00:00,121.22633,30.99121,11199,1,05-29 14:12:00,05-29 14:12:00,121.22382,30.99029,,,,0529,13889726698,朱刚,0.43
3288702,12,Shanghai,14703,05-26 07:45:00,05-26 09:00:00,05-26 10:00:00,121.2255,30.99065,11199,1,05-26 09:15:00,,,,,,,0526,13889726698,朱刚,0.43
4923664,12,Shanghai,14703,05-31 07:36:00,05-31 13:00:00,05-31 14:00:00,121.22548,30.99069,11199,1,05-31 13:12:00,05-31 13:12:00,121.22315,30.99244,,,,0531,13889726698,朱刚,4.08
1658172,12,Shanghai,14703,05-29 15:58:00,05-29 15:58:00,05-29 16:58:00,121.22548,30.9906,11199,1,05-29 16:06:00,05-29 16:06:00,121.22397,30.99018,05-29 15:58:00,121.22366,30.99015,0529,13889726698,朱刚,2.55
2195990,12,Shanghai,14703,05-26 08:07:00,05-26 11:00:00,05-26 12:00:00,121.22552,30.9906,11199,1,05-26 10:47:00,,,,,,,0526,13889726698,朱刚,9.68
1533084,12,Shanghai,14703,05-30 08:07:00,05-30 15:00:00,05-30 16:00:00,121.22434,30.98939,11199,1,05-30 13:05:00,,,,,,,0530,13889726698,朱刚,13.69
2060317,12,Shanghai,14703,05-26 15:59:00,05-26 15:59:00,05-26 16:59:00,121.2254,30.98933,11199,1,05-26 16:22:00,,,,,,,0526,13889726698,朱刚,14.71
3859139,12,Shanghai,14703,05-31 14:11:00,05-31 18:00:00,05-31 19:00:00,121.2248,30.99176,11199,1,05-31 17:25:00,05-31 17:25:00,121.22391,30.99012,,,,0531,13889726698,朱刚,1.67
1568792,12,Shanghai,14703,05-25 13:24:00,05-25 15:00:00,05-25 16:00:00,121.22703,30.9902,11199,1,05-25 14:22:00,05-25 14:22:00,121.22395,30.9902,05-25 13:23:00,121.20877,31.00907,0525,13889726698,朱刚,10.45
1655729,12,Shanghai,14703,05-29 11:18:00,05-29 14:00:00,05-29 15:00:00,121.22487,30.99185,11199,1,05-29 13:58:00,05-29 13:58:00,121.22387,30.99028,,,,0529,13889726698,朱刚,0.3
1614662,12,Shanghai,14703,05-28 08:26:00,05-28 14:00:00,05-28 15:00:00,121.22461,30.99025,11199,1,05-28 13:39:00,,,,,,,0528,13889726698,朱刚,5.85
1664820,12,Shanghai,14703,05-26 09:01:00,05-26 11:00:00,05-26 12:00:00,121.22443,30.98969,11199,1,05-26 10:55:00,,,,,,,0526,13889726698,朱刚,1.01
1588457,12,Shanghai,14703,05-28 11:59:00,05-28 13:00:00,05-28 14:00:00,121.22557,30.99065,11199,1,05-28 13:11:00,,,,,,,0528,13889726698,朱刚,2.37
5427871,12,Shanghai,14703,05-27 10:24:00,05-27 13:00:00,05-27 14:00:00,121.22549,30.99061,11199,1,05-27 13:36:00,,,,,,,0527,13889726698,朱刚,1.65
2371520,12,Shanghai,14703,05-30 17:19:00,05-30 18:00:00,05-30 19:00:00,121.2248,30.9918,11199,1,05-30 17:54:00,,,,,,,0530,13889726698,朱刚,1.8
1624014,12,Shanghai,14703,05-25 16:52:00,05-25 16:52:00,05-25 17:52:00,121.22557,30.9899,11199,1,05-25 17:13:00,05-25 17:05:00,121.2238,30.99014,,,,0525,13889726698,朱刚,0.22
1853,12,Shanghai,14703,05-27 16:14:00,05-27 16:14:00,05-27 17:14:00,121.22548,30.98923,11199,1,05-27 16:51:00,,,,,,,0527,13889726698,朱刚,0.13
5263286,12,Shanghai,9280,05-30 07:45:00,05-30 09:00:00,05-30 10:00:00,121.18619,31.00065,14751,1,05-30 09:44:00,05-30 09:43:00,121.18693,31.00037,,,,0530,13866380114,郭平,0.66
4668199,12,Shanghai,9280,05-28 16:11:00,05-28 16:11:00,05-28 17:11:00,121.18606,31.00051,14751,1,05-28 17:00:00,05-28 17:00:00,121.187,31.00058,05-28 16:07:00,121.21664,31.0109,0528,13866380114,郭平,6.51
1357967,12,Shanghai,9280,05-29 09:24:00,05-29 11:00:00,05-29 12:00:00,121.186,31.00065,14751,1,05-29 10:30:00,05-29 10:30:00,121.18689,31.00046,05-29 09:24:00,121.20289,31.01362,0529,13866380114,郭平,5.94
3511974,12,Shanghai,9280,05-31 09:33:00,05-31 10:00:00,05-31 11:00:00,121.18615,31.00085,14751,1,05-31 09:49:00,05-31 09:48:00,121.18688,31.0005,05-31 09:32:00,121.1865,31.00627,0531,13866380114,郭平,1.57
1140625,12,Shanghai,9280,05-28 09:22:00,05-28 11:00:00,05-28 12:00:00,121.18602,31.00058,14751,1,05-28 10:28:00,05-28 10:28:00,121.18688,31.00059,05-28 09:22:00,121.19965,31.01261,0528,13866380114,郭平,1.25
4983708,12,Shanghai,9280,05-29 17:31:00,05-30 15:00:00,05-30 16:00:00,121.18591,31.00059,14751,1,05-30 15:46:00,05-30 15:45:00,121.18671,31.0005,,,,0530,13866380114,郭平,14.87
